thoi_diem,t_unix,nhan,p_tong_w,nhiet_do_c,xung_mhz,cpu_pct,throttled,p_0v8_aon_w,p_0v8_sw_w,p_1v1_sys_w,p_1v8_sys_w,p_3v3_adc_w,p_3v3_dac_w,p_3v3_sys_w,p_3v7_wl_sw_w,p_ddr_vdd2_w,p_ddr_vddq_w,p_hdmi_w,p_vdd_core_w
2026-09-13T13:29:27.838,1789280967.838,,4.8476,77.7,2400,91.8,0x0,0.00287,0.31193,0.20906,0.41317,0.00221,0.00282,0.17375,0.21533,0.31722,0.01034,0.06706,3.12186
2026-09-13T13:29:28.866,1789280968.867,,3.3074,76.0,2400,91.9,0x0,0.00311,0.27693,0.20875,0.34753,0.00302,0.00141,0.16461,0.12999,0.44052,0.00767,0.06736,1.65650
2026-09-13T13:29:29.899,1789280969.899,,9.2939,76.5,2400,93.0,0x0,0.00287,0.29902,0.20605,0.38610,0.00141,0.00141,0.16107,0.17706,0.44706,0.00737,0.06494,7.53952
2026-09-13T13:29:30.932,1789280970.932,,6.7681,76.0,2400,92.5,0x0,0.00301,0.29356,0.21177,0.38379,0.00221,0.00322,0.16713,0.20555,0.40216,0.02219,0.07060,5.00286
2026-09-13T13:29:31.968,1789280971.969,,4.7362,76.5,2400,93.6,0x0,0.00311,0.30868,0.20868,0.34589,0.00281,0.00161,0.17852,0.18479,0.27749,0.00827,0.06640,3.14992
2026-09-13T13:29:33.000,1789280973.001,,7.5929,77.7,2400,94.2,0x0,0.00301,0.34040,0.20088,0.34762,0.00141,0.00242,0.19650,0.21664,0.37977,0.00148,0.06714,5.83567
2026-09-13T13:29:34.032,1789280974.033,,6.7903,77.7,2400,93.4,0x0,0.00297,0.22559,0.20889,0.34435,0.00302,0.00242,0.15789,0.22025,0.34042,0.00059,0.06438,5.21952
2026-09-13T13:29:35.071,1789280975.072,,6.3091,77.1,2400,92.8,0x0,0.00282,0.22325,0.20552,0.33897,0.00281,0.00181,0.19661,0.17715,0.25673,0.00000,0.06497,4.83848
2026-09-13T13:29:36.104,1789280976.104,,8.4981,77.7,2400,93.2,0x0,0.00301,0.31322,0.21978,0.33521,0.00141,0.00242,0.15700,0.18094,0.27448,0.00828,0.06535,6.93697
2026-09-13T13:29:37.141,1789280977.142,,4.5050,77.7,2400,93.4,0x0,0.00297,0.25843,0.20417,0.38591,0.00301,0.00181,0.17097,0.21373,0.21944,0.01648,0.06376,2.96437
2026-09-13T13:29:38.169,1789280978.170,,4.8027,77.7,2400,92.2,0x0,0.00287,0.28250,0.20889,0.36881,0.00261,0.00242,0.15157,0.38274,0.22925,0.02657,0.06285,3.08163
2026-09-13T13:29:39.200,1789280979.200,,5.0983,77.7,2400,92.4,0x0,0.00297,0.30109,0.22029,0.36286,0.00301,0.00181,0.18974,0.21681,0.11972,0.00593,0.06528,3.60875
2026-09-13T13:29:40.229,1789280980.230,,9.0215,76.5,2400,92.8,0x0,0.00311,0.23557,0.24584,0.34576,0.00282,0.00242,0.17672,0.17719,0.21958,0.00000,0.06727,7.54523
2026-09-13T13:29:41.256,1789280981.256,,2.6271,73.2,2400,61.3,0x0,0.00297,0.23791,0.20733,0.34753,0.00301,0.00242,0.18888,0.18799,0.18388,0.00178,0.06921,1.19423
2026-09-13T13:29:42.283,1789280982.283,,2.1471,70.5,2400,18.2,0x0,0.00297,0.22017,0.22181,0.33689,0.00322,0.00282,0.19027,0.21330,0.08478,0.00000,0.06626,0.80460
2026-09-13T13:29:43.309,1789280983.310,,3.0865,71.0,2400,1.0,0x0,0.00297,0.22605,0.20840,0.34753,0.00302,0.00242,0.16967,0.22776,0.11793,0.00119,0.06732,1.71225
2026-09-13T13:29:44.336,1789280984.336,,3.2087,71.0,2400,36.8,0x0,0.00297,0.22777,0.20552,0.34576,0.00302,0.00181,0.19279,0.22409,0.13629,0.00000,0.06780,1.80093
2026-09-13T13:29:45.368,1789280985.368,,8.6274,74.9,2400,74.5,0x0,0.00301,0.31242,0.20712,0.34367,0.00301,0.00241,0.15807,0.20200,0.35198,0.00564,0.06883,6.96927
2026-09-13T13:29:46.401,1789280986.402,,7.8650,77.7,2400,100.0,0x0,0.00297,0.31733,0.21083,0.39252,0.00302,0.00242,0.17717,0.21637,0.51439,0.01100,0.06430,5.95265
2026-09-13T13:29:47.433,1789280987.433,,7.1618,77.7,2400,99.3,0x0,0.00302,0.31971,0.27044,0.39077,0.00221,0.00242,0.17697,0.17358,0.44488,0.01661,0.06841,5.29283
2026-09-13T13:29:48.461,1789280988.462,,3.2468,74.9,2400,74.3,0x0,0.00301,0.23099,0.20976,0.33157,0.00302,0.00242,0.18642,0.18429,0.19551,0.00207,0.06663,1.83115
2026-09-13T13:29:49.488,1789280989.489,,3.0804,71.0,2400,24.8,0x0,0.00287,0.23813,0.20799,0.35276,0.00281,0.00242,0.19000,0.04327,0.17007,0.00236,0.06783,1.79985
2026-09-13T13:29:50.520,1789280990.521,,3.6474,73.2,2400,32.6,0x0,0.00292,0.32215,0.20740,0.41136,0.00302,0.00242,0.16751,0.06161,0.46269,0.00445,0.06609,1.93582
2026-09-13T13:29:51.552,1789280991.553,,6.4147,74.9,2400,81.1,0x0,0.00316,0.31017,0.22080,0.37873,0.00281,0.00181,0.22473,0.20974,0.26597,0.00830,0.06301,4.72546
2026-09-13T13:29:52.580,1789280992.581,,4.4840,75.5,2400,92.4,0x0,0.00302,0.22004,0.20896,0.33320,0.00221,0.00242,0.17984,0.18475,0.24328,0.01454,0.06632,3.02539
2026-09-13T13:29:53.611,1789280993.612,,9.5659,77.1,2400,92.1,0x0,0.00311,0.23635,0.20660,0.43264,0.00302,0.00282,0.29528,0.22437,0.30657,0.00740,0.06467,7.78311
2026-09-13T13:29:54.639,1789280994.640,,5.3271,76.0,2400,94.1,0x0,0.00302,0.22979,0.20767,0.36590,0.00281,0.00242,0.17989,0.20266,0.37623,0.01063,0.06670,3.67934
2026-09-13T13:29:55.671,1789280995.672,,6.7344,77.7,2400,92.7,0x0,0.00297,0.23869,0.20370,0.35414,0.00301,0.00201,0.21474,0.20286,0.16667,0.00118,0.06597,5.27850
2026-09-13T13:29:56.705,1789280996.705,,9.0643,78.8,2400,93.9,0x0,0.00297,0.25826,0.20767,0.40124,0.00301,0.00181,0.18325,0.22364,0.23924,0.00237,0.06495,7.47589
2026-09-13T13:29:57.740,1789280997.741,,6.4925,78.2,2400,92.2,0x0,0.00311,0.21821,0.20934,0.35014,0.00141,0.00141,0.16392,0.05059,0.16601,0.00591,0.06622,5.25620
2026-09-13T13:29:58.772,1789280998.772,,7.3630,76.5,2400,92.9,0x0,0.00311,0.26311,0.22452,0.36680,0.00141,0.00242,0.18974,0.15142,0.18818,0.00915,0.06625,5.89686
2026-09-13T13:29:59.802,1789280999.803,,4.7743,77.1,2400,94.9,0x0,0.00311,0.22455,0.22007,0.39099,0.00221,0.00141,0.19606,0.19151,0.17612,0.00030,0.06595,3.30205
2026-09-13T13:30:00.832,1789281000.833,,4.9908,78.8,2400,94.8,0x0,0.00306,0.32215,0.21807,0.38379,0.00261,0.00242,0.16392,0.05436,0.37473,0.01418,0.06789,3.38365
2026-09-13T13:30:01.867,1789281001.868,,6.2107,79.3,2400,91.7,0x0,0.00302,0.23958,0.20927,0.38903,0.00301,0.00161,0.29428,0.05066,0.15382,0.00828,0.06677,4.79140
2026-09-13T13:30:02.900,1789281002.901,,8.5980,77.7,2400,90.7,0x0,0.00311,0.31137,0.20733,0.37557,0.00141,0.00242,0.22543,0.18837,0.30427,0.01059,0.06654,6.90157
2026-09-13T13:30:03.931,1789281003.932,,6.7078,77.7,2400,91.8,0x0,0.00297,0.21967,0.20632,0.33381,0.00221,0.00242,0.17351,0.20974,0.16984,0.00562,0.06815,5.31355
2026-09-13T13:30:04.960,1789281004.961,,5.0637,77.1,2400,94.2,0x0,0.00311,0.26497,0.20927,0.34386,0.00281,0.00181,0.18325,0.20942,0.16984,0.00708,0.06249,3.60583
2026-09-13T13:30:05.991,1789281005.992,,6.6379,78.8,2400,94.1,0x0,0.00306,0.25062,0.20982,0.36809,0.00301,0.00201,0.16410,0.20989,0.35712,0.00621,0.06414,4.99985
2026-09-13T13:30:07.024,1789281007.024,,9.3309,77.7,2400,93.7,0x0,0.00302,0.27705,0.20612,0.36704,0.00221,0.00242,0.17712,0.21303,0.37098,0.00738,0.06712,7.63742
2026-09-13T13:30:08.057,1789281008.058,,6.6269,78.2,2400,93.5,0x0,0.00306,0.31314,0.22237,0.32622,0.00301,0.00201,0.17395,0.20942,0.40819,0.00853,0.06656,4.89045
2026-09-13T13:30:09.086,1789281009.087,,5.4669,78.2,2400,91.2,0x0,0.00297,0.24537,0.21434,0.36895,0.00302,0.00322,0.16765,0.19879,0.30693,0.01098,0.06742,3.87727
2026-09-13T13:30:10.114,1789281010.114,,4.9418,78.8,2400,93.2,0x0,0.00297,0.24828,0.20712,0.35937,0.00301,0.00181,0.15784,0.02536,0.42834,0.00386,0.06546,3.43835
2026-09-13T13:30:11.147,1789281011.148,,9.1132,79.3,2400,94.4,0x0,0.00301,0.26902,0.20660,0.33345,0.00141,0.00242,0.17717,0.09056,0.18553,0.00680,0.06442,7.77280
2026-09-13T13:30:12.179,1789281012.180,,7.5881,78.8,2400,92.4,0x0,0.00306,0.28120,0.20719,0.35646,0.00302,0.00262,0.18647,0.05423,0.24724,0.00624,0.06462,6.17577
2026-09-13T13:30:13.212,1789281013.213,,7.7029,79.8,2400,90.4,0x0,0.00311,0.25561,0.20896,0.35193,0.00301,0.00181,0.16447,0.06883,0.13294,0.00476,0.06874,6.43874
2026-09-13T13:30:14.248,1789281014.249,,7.4521,78.2,2400,92.2,0x0,0.00306,0.30132,0.20760,0.34576,0.00301,0.00242,0.18626,0.01449,0.44155,0.02557,0.06407,5.85702
2026-09-13T13:30:15.284,1789281015.285,,6.6611,78.8,2400,93.9,0x0,0.00301,0.31101,0.34325,0.33862,0.00301,0.00181,0.18952,0.21713,0.29102,0.00237,0.06546,4.89487
2026-09-13T13:30:16.316,1789281016.317,,5.8109,79.8,2400,93.6,0x0,0.00287,0.22231,0.27053,0.34768,0.00301,0.00141,0.23509,0.19859,0.16706,0.00976,0.06414,4.28847
2026-09-13T13:30:17.349,1789281017.349,,8.8368,79.8,2400,89.0,0x0,0.00297,0.24769,0.33760,0.39013,0.00302,0.00181,0.18984,0.23770,0.44703,0.00797,0.06146,6.90956
2026-09-13T13:30:18.381,1789281018.381,,7.4824,78.8,2400,92.2,0x0,0.00311,0.22221,0.21003,0.34485,0.00301,0.00141,0.16396,0.18456,0.16939,0.00029,0.06327,6.11630
2026-09-13T13:30:19.411,1789281019.412,,4.3844,78.8,2400,93.1,0x0,0.00311,0.31854,0.22137,0.34560,0.00301,0.00141,0.20582,0.18429,0.17837,0.00294,0.06802,2.85195
2026-09-13T13:30:20.441,1789281020.441,,4.8797,79.3,2400,92.4,0x0,0.00312,0.23578,0.20889,0.34398,0.00342,0.00242,0.17020,0.20245,0.11655,0.00357,0.06238,3.52696
2026-09-13T13:30:21.476,1789281021.476,,8.3900,79.3,2400,93.5,0x0,0.00306,0.24114,0.21936,0.34485,0.00281,0.00261,0.16075,0.21309,0.14199,0.01837,0.06509,6.97684
2026-09-13T13:30:22.513,1789281022.513,,6.6493,79.3,2400,91.7,0x0,0.00297,0.29962,0.20747,0.39333,0.00301,0.00242,0.16120,0.24100,0.46269,0.01898,0.06597,4.79065
2026-09-13T13:30:23.552,1789281023.552,,3.9489,78.8,2400,91.5,0x0,0.00287,0.23869,0.20889,0.33789,0.00221,0.00141,0.18014,0.21664,0.09623,0.00000,0.06533,2.59859
2026-09-13T13:30:24.582,1789281024.582,,5.5472,78.8,2400,93.6,0x0,0.00306,0.26497,0.20948,0.41792,0.00281,0.00181,0.17657,0.18031,0.30539,0.01004,0.06692,3.90794
2026-09-13T13:30:25.613,1789281025.613,,8.4093,80.4,2400,91.4,0x0,0.00301,0.26845,0.21003,0.35259,0.00362,0.00141,0.19306,0.13360,0.21856,0.00652,0.06348,6.95501
2026-09-13T13:30:26.649,1789281026.649,,6.9440,79.8,2400,92.2,0x0,0.00292,0.26131,0.20605,0.38728,0.00301,0.00181,0.16396,0.19904,0.17143,0.00236,0.06394,5.48084
2026-09-13T13:30:27.684,1789281027.685,,8.2253,79.8,2400,93.7,0x0,0.00297,0.23334,0.20625,0.33733,0.00301,0.00242,0.17682,0.20942,0.09272,0.00000,0.06386,6.89711
2026-09-13T13:30:28.715,1789281028.715,,2.7711,79.3,2400,93.4,0x0,0.00316,0.23110,0.21914,0.35193,0.00221,0.00141,0.15749,0.00000,0.18520,0.00148,0.06500,1.55297
2026-09-13T13:30:29.748,1789281029.749,,4.7689,81.0,2400,88.3,0x0,0.00311,0.22709,0.20875,0.36173,0.00221,0.00141,0.18341,0.03246,0.11039,0.00294,0.06493,3.57042
2026-09-13T13:30:30.780,1789281030.781,,6.1162,80.4,2400,92.9,0x0,0.00301,0.31859,0.20882,0.36286,0.00302,0.00161,0.18652,0.10097,0.33612,0.02839,0.06390,4.50234
2026-09-13T13:30:31.810,1789281031.811,,6.2625,79.8,2400,92.2,0x0,0.00306,0.22901,0.20653,0.39009,0.00282,0.00181,0.17390,0.05786,0.55452,0.01238,0.06577,4.56471
2026-09-13T13:30:32.844,1789281032.845,,3.0764,79.3,2400,91.4,0x0,0.00306,0.24426,0.22022,0.35108,0.00221,0.00242,0.16107,0.00000,0.17790,0.00265,0.06524,1.84632
2026-09-13T13:30:33.884,1789281033.885,,6.2012,79.8,2400,92.5,0x0,0.00306,0.24070,0.21427,0.36153,0.00141,0.00242,0.18004,0.02165,0.32152,0.00711,0.06628,4.78124
2026-09-13T13:30:34.916,1789281034.916,,6.6710,79.8,2400,91.5,0x0,0.00311,0.21693,0.20868,0.33264,0.00221,0.00181,0.17371,0.20942,0.08470,0.00000,0.06846,5.36931
2026-09-13T13:30:35.947,1789281035.948,,6.2133,80.4,2400,92.0,0x0,0.00302,0.21926,0.20868,0.33146,0.00301,0.00181,0.16392,0.23523,0.09217,0.00706,0.06200,4.88567
2026-09-13T13:30:36.984,1789281036.984,,4.9116,79.3,2400,92.0,0x0,0.00307,0.30201,0.20934,0.39186,0.00301,0.00282,0.18689,0.19513,0.38205,0.00943,0.06497,3.16105
2026-09-13T13:30:38.017,1789281038.017,,7.3415,79.8,2400,93.2,0x0,0.00306,0.28510,0.20927,0.38554,0.00301,0.00181,0.14138,0.18026,0.44581,0.00949,0.06729,5.60950
2026-09-13T13:30:39.052,1789281039.052,,9.0510,80.4,2400,91.3,0x0,0.00287,0.22082,0.20962,0.33614,0.00302,0.00141,0.15427,0.03978,0.20646,0.00207,0.06400,7.81055
2026-09-13T13:30:40.088,1789281040.088,,6.5508,81.0,2400,92.0,0x0,0.00306,0.28549,0.20875,0.41345,0.00281,0.00242,0.17390,0.05799,0.52978,0.00593,0.06498,4.80225
2026-09-13T13:30:41.120,1789281041.121,,6.8929,79.8,2400,91.9,0x0,0.00311,0.21675,0.20747,0.33146,0.00221,0.00242,0.17737,0.00362,0.09189,0.00000,0.06512,5.79153
2026-09-13T13:30:42.151,1789281042.152,,6.6563,81.0,2400,94.1,0x0,0.00311,0.28354,0.22007,0.36460,0.00301,0.00181,0.19290,0.02169,0.33850,0.00945,0.06512,5.15245
2026-09-13T13:30:43.182,1789281043.182,,5.9103,81.0,2400,92.4,0x0,0.00302,0.21967,0.20767,0.39949,0.00301,0.00242,0.17687,0.00000,0.09158,0.00945,0.06650,4.73058
2026-09-13T13:30:44.212,1789281044.213,,5.0423,81.0,2400,91.6,0x0,0.00302,0.27341,0.20712,0.35890,0.00301,0.00181,0.17380,0.04336,0.27286,0.01658,0.06264,3.62577
2026-09-13T13:30:45.240,1789281045.241,,3.8323,81.0,2400,92.4,0x0,0.00316,0.22153,0.27089,0.38069,0.00141,0.00242,0.17302,0.27135,0.10030,0.00000,0.07129,2.33625
2026-09-13T13:30:46.267,1789281046.268,,5.0343,81.0,2400,91.7,0x0,0.00297,0.31548,0.20982,0.36504,0.00141,0.00242,0.18336,0.22776,0.31674,0.00000,0.06645,3.34284
2026-09-13T13:30:47.298,1789281047.298,,4.9482,79.8,2400,90.8,0x0,0.00297,0.33293,0.20996,0.35809,0.00302,0.00181,0.17989,0.22409,0.33798,0.00502,0.06505,3.22734
2026-09-13T13:30:48.326,1789281048.326,,4.7998,80.4,2400,91.4,0x0,0.00297,0.30159,0.21104,0.37004,0.00221,0.00282,0.22505,0.13704,0.37478,0.01303,0.06833,3.09094
2026-09-13T13:30:49.355,1789281049.355,,6.0630,79.8,2400,92.4,0x0,0.00306,0.29875,0.20719,0.38030,0.00302,0.00201,0.16102,0.17358,0.33260,0.00651,0.06567,4.42928
2026-09-13T13:30:50.389,1789281050.389,,7.7715,81.0,2400,93.1,0x0,0.00297,0.29251,0.22181,0.38591,0.00301,0.00201,0.16392,0.04701,0.46606,0.02076,0.06452,6.10098
2026-09-13T13:30:51.426,1789281051.426,,6.4680,81.0,2400,93.7,0x0,0.00301,0.27820,0.20605,0.41136,0.00341,0.00242,0.17984,0.23394,0.37404,0.01034,0.06639,4.69903
2026-09-13T13:30:52.456,1789281052.456,,5.3811,81.0,2400,92.7,0x0,0.00301,0.25094,0.20283,0.38631,0.00301,0.00262,0.18024,0.20937,0.44122,0.01301,0.06683,3.62171
2026-09-13T13:30:53.492,1789281053.492,,8.4440,81.0,2400,93.4,0x0,0.00302,0.23724,0.20788,0.36240,0.00221,0.00181,0.16685,0.19799,0.23512,0.00595,0.06435,6.95920
2026-09-13T13:30:54.528,1789281054.529,,7.9079,81.5,2400,92.2,0x80000,0.00306,0.22621,0.20996,0.41019,0.00301,0.00242,0.29764,0.00000,0.25411,0.00945,0.06663,6.42517
2026-09-13T13:30:55.561,1789281055.561,,6.9209,81.0,2400,91.4,0x80000,0.00301,0.26095,0.20625,0.34367,0.00221,0.00241,0.17712,0.05802,0.18292,0.00059,0.06365,5.62012
2026-09-13T13:30:56.592,1789281056.592,,6.1955,79.8,2400,92.0,0x80008,0.00297,0.26660,0.20826,0.36348,0.00301,0.00242,0.17327,0.20571,0.09980,0.00266,0.06430,4.80297
2026-09-13T13:30:57.728,1789281057.729,,4.8255,81.0,2400,92.1,0x80000,0.00297,0.31762,0.20896,0.39509,0.00221,0.00242,0.16396,0.21257,0.48302,0.00624,0.06641,2.96399
2026-09-13T13:30:58.757,1789281058.758,,5.8417,81.5,2400,93.3,0x80000,0.00321,0.31115,0.20996,0.33867,0.00342,0.00242,0.22897,0.19899,0.09333,0.00000,0.06475,4.38681
2026-09-13T13:30:59.786,1789281059.787,,4.5403,80.4,2400,91.0,0x80000,0.00306,0.29519,0.20680,0.38866,0.00301,0.00181,0.18377,0.19180,0.11940,0.00500,0.06774,3.07408
2026-09-13T13:31:00.813,1789281060.814,,9.3026,81.0,2400,92.4,0x80000,0.00312,0.23301,0.21413,0.33788,0.00261,0.00242,0.18647,0.18804,0.23062,0.00444,0.06569,7.83416
2026-09-13T13:31:01.841,1789281061.842,,3.1478,76.5,2400,65.3,0x80000,0.00301,0.26107,0.23673,0.36173,0.00301,0.00181,0.16401,0.19859,0.30595,0.00773,0.06892,1.53519
2026-09-13T13:31:02.867,1789281062.867,,2.1377,76.0,2400,20.0,0x80000,0.00301,0.21861,0.20854,0.33146,0.00301,0.00242,0.16401,0.22053,0.09260,0.00000,0.06573,0.82775
2026-09-13T13:31:03.893,1789281063.894,,2.1017,73.8,2400,0.0,0x80000,0.00311,0.21871,0.21335,0.33512,0.00221,0.00242,0.16373,0.04349,0.08928,0.00000,0.06754,0.96277
2026-09-13T13:31:04.918,1789281064.919,,2.0992,72.7,2400,0.2,0x80000,0.00297,0.21821,0.20962,0.33948,0.00141,0.00282,0.16392,0.06524,0.07238,0.00000,0.06752,0.95567
2026-09-13T13:31:05.946,1789281065.947,,1.9627,72.2,2400,0.0,0x80000,0.00306,0.21929,0.20896,0.32971,0.00302,0.00242,0.18299,0.05071,0.09115,0.00000,0.06755,0.80387
2026-09-13T13:31:06.972,1789281066.972,,2.0713,71.0,2400,2.7,0x80000,0.00297,0.21773,0.21041,0.33626,0.00301,0.00181,0.17126,0.18433,0.08600,0.00000,0.06934,0.78819
2026-09-13T13:31:07.997,1789281067.997,,2.0949,71.6,2400,0.0,0x80000,0.00302,0.21539,0.21062,0.33512,0.00301,0.00242,0.15740,0.21303,0.08946,0.00000,0.06930,0.79615
2026-09-13T13:31:09.022,1789281069.023,,1.8942,71.0,2400,0.0,0x80000,0.00306,0.21685,0.20840,0.33867,0.00301,0.00242,0.18310,0.00000,0.08272,0.00089,0.06685,0.78819
2026-09-13T13:31:10.048,1789281070.049,,1.6282,70.0,1500,0.2,0x80000,0.00297,0.25975,0.20733,0.32038,0.00141,0.00282,0.16765,0.00722,0.08818,0.00000,0.06960,0.50086
2026-09-13T13:31:11.074,1789281071.075,,1.7549,70.0,1500,0.0,0x80000,0.00311,0.21899,0.20781,0.37290,0.00141,0.00141,0.29215,0.01087,0.08864,0.00059,0.06268,0.49436
2026-09-13T13:31:12.100,1789281072.101,,1.5573,68.8,1500,0.0,0x80000,0.00297,0.21373,0.20840,0.31811,0.00141,0.00282,0.16447,0.00000,0.08847,0.00000,0.06974,0.48716
2026-09-13T13:31:13.127,1789281073.127,,1.6184,68.3,1500,0.0,0x80000,0.00306,0.21490,0.21177,0.31811,0.00141,0.00282,0.16364,0.05424,0.09088,0.00000,0.07024,0.48733
2026-09-13T13:31:14.153,1789281074.153,,1.6144,67.8,1500,0.0,0x80000,0.00311,0.21461,0.20767,0.31590,0.00141,0.00121,0.17102,0.05436,0.08733,0.00059,0.06971,0.48751
2026-09-13T13:31:15.179,1789281075.180,,1.6181,69.4,1500,0.0,0x80000,0.00311,0.21881,0.20444,0.32161,0.00141,0.00141,0.17049,0.05050,0.08922,0.00000,0.06962,0.48751
2026-09-13T13:31:16.205,1789281076.206,,1.6269,68.8,1500,0.2,0x80000,0.00297,0.22163,0.20812,0.32292,0.00281,0.00242,0.17006,0.05074,0.08432,0.00000,0.06777,0.49311
2026-09-13T13:31:17.232,1789281077.232,,1.7836,68.8,1500,1.7,0x80000,0.00306,0.21695,0.20840,0.32292,0.00281,0.00282,0.17020,0.20942,0.08919,0.00059,0.06971,0.48751
2026-09-13T13:31:18.258,1789281078.259,,1.8084,68.3,1500,0.2,0x80000,0.00297,0.21811,0.23442,0.31941,0.00282,0.00282,0.16704,0.21681,0.08713,0.00000,0.06654,0.49031
2026-09-13T13:31:19.284,1789281079.285,,1.6527,67.8,1500,0.0,0x80000,0.00331,0.21773,0.22000,0.31811,0.00281,0.00242,0.19584,0.05420,0.08996,0.00000,0.06788,0.48048
2026-09-13T13:31:20.311,1789281080.311,,1.7475,68.3,1500,0.0,0x80000,0.00287,0.21783,0.20740,0.31958,0.00281,0.00121,0.17030,0.19209,0.08614,0.00000,0.06667,0.48066
2026-09-13T13:31:21.338,1789281081.338,,1.7406,67.8,1500,0.0,0x80000,0.00311,0.21646,0.20639,0.31985,0.00141,0.00121,0.19011,0.17684,0.08503,0.00000,0.06603,0.47415
2026-09-13T13:31:22.364,1789281082.364,,1.6210,67.2,1500,0.0,0x80000,0.00302,0.21881,0.20840,0.31976,0.00282,0.00242,0.22196,0.01812,0.09164,0.00000,0.06661,0.46747
2026-09-13T13:31:23.391,1789281083.392,,1.6137,67.8,1500,0.0,0x80000,0.00297,0.21646,0.20889,0.31766,0.00281,0.00242,0.17035,0.05786,0.08973,0.00000,0.07024,0.47432
2026-09-13T13:31:24.418,1789281084.419,,1.5895,67.8,1500,0.0,0x80000,0.00306,0.22007,0.20982,0.32292,0.00281,0.00322,0.16392,0.05789,0.06577,0.00000,0.06604,0.47398
2026-09-13T13:31:25.445,1789281085.445,,1.7540,67.2,1500,0.0,0x80000,0.00297,0.21929,0.20660,0.31637,0.00281,0.00282,0.16392,0.20560,0.09245,0.00000,0.06667,0.47449
2026-09-13T13:31:26.471,1789281086.471,,1.7623,66.7,1500,0.0,0x80000,0.00302,0.21549,0.20788,0.31941,0.00282,0.00282,0.18060,0.20581,0.09020,0.00000,0.06661,0.46764
2026-09-13T13:31:27.498,1789281087.499,,1.7252,67.8,1500,2.2,0x80000,0.00302,0.21470,0.20660,0.32134,0.00241,0.00242,0.16470,0.18442,0.08477,0.00000,0.06667,0.47415
2026-09-13T13:31:28.525,1789281088.526,,1.7524,67.8,1500,0.0,0x80000,0.00311,0.22095,0.21003,0.31985,0.00282,0.00282,0.16812,0.19473,0.09098,0.00000,0.07146,0.46747
2026-09-13T13:31:29.552,1789281089.552,,1.5442,67.2,1500,0.0,0x80000,0.00302,0.21851,0.20840,0.32134,0.00281,0.00282,0.17078,0.00721,0.07027,0.00059,0.06416,0.47432
2026-09-13T13:31:30.579,1789281090.579,,1.5553,67.2,1500,0.2,0x80000,0.00311,0.21783,0.20875,0.32117,0.00282,0.00242,0.17044,0.00000,0.08934,0.00000,0.07216,0.46731
2026-09-13T13:31:31.606,1789281091.606,,1.5602,66.7,1500,0.0,0x80000,0.00307,0.21881,0.20868,0.32117,0.00281,0.00242,0.17366,0.00725,0.08600,0.00029,0.06853,0.46747
2026-09-13T13:31:32.633,1789281092.634,,1.5935,66.7,1500,0.0,0x80000,0.00302,0.21705,0.20819,0.32134,0.00282,0.00282,0.16369,0.05059,0.08628,0.00000,0.07039,0.46731
2026-09-13T13:31:33.659,1789281093.660,,1.6031,67.2,1500,0.0,0x80000,0.00302,0.21461,0.22237,0.32466,0.00282,0.00282,0.15740,0.05063,0.08762,0.00000,0.06969,0.46747
2026-09-13T13:31:34.687,1789281094.687,,1.6578,66.1,1500,0.5,0x80000,0.00316,0.21421,0.27761,0.32117,0.00281,0.00242,0.17366,0.04712,0.08694,0.00000,0.06770,0.46096
2026-09-13T13:31:35.714,1789281095.714,,1.5979,66.1,1500,0.0,0x80000,0.00302,0.21665,0.20861,0.32503,0.00281,0.00282,0.16470,0.05049,0.08736,0.00000,0.06894,0.46747
2026-09-13T13:31:36.741,1789281096.741,,1.6339,66.7,1500,0.0,0x80000,0.00297,0.21665,0.21763,0.32292,0.00281,0.00201,0.18968,0.05071,0.09155,0.00000,0.06916,0.46781
2026-09-13T13:31:37.768,1789281097.769,,1.7168,67.2,1500,2.2,0x80000,0.00297,0.26485,0.22181,0.32485,0.00281,0.00282,0.19628,0.20560,0.07468,0.00000,0.06658,0.35356
2026-09-13T13:31:38.795,1789281098.796,,1.9297,65.0,1500,0.2,0x80000,0.00287,0.22065,0.23135,0.37598,0.00281,0.00242,0.28340,0.19137,0.09177,0.00000,0.06651,0.46063
2026-09-13T13:31:39.823,1789281099.823,,1.6168,65.5,1500,0.0,0x80000,0.00317,0.21705,0.20767,0.31976,0.00241,0.00322,0.23797,0.00361,0.09134,0.00000,0.06978,0.46080
2026-09-13T13:31:40.850,1789281100.850,,1.5984,65.0,1500,0.0,0x80000,0.00311,0.21801,0.20889,0.31941,0.00281,0.00242,0.16396,0.05427,0.08916,0.00000,0.06850,0.46781
2026-09-13T13:31:41.880,1789281101.880,,4.2127,66.1,1500,0.0,0x80000,0.00306,0.21733,0.20889,0.32310,0.00281,0.00282,0.18979,0.03985,0.09129,0.00000,0.06768,3.06612
2026-09-13T13:31:42.906,1789281102.907,,1.9430,65.5,1500,0.2,0x80000,0.00287,0.21841,0.20948,0.32327,0.00282,0.00201,0.17059,0.06143,0.08622,0.00030,0.06947,0.79615
2026-09-13T13:31:43.932,1789281103.933,,1.9702,67.2,1500,0.0,0x80000,0.00297,0.21547,0.20819,0.32836,0.00282,0.00282,0.19667,0.06143,0.08911,0.00000,0.06647,0.79591
